store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
4.15915e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.15736e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.59515e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.69393e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.6315e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.36922e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.73339e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.68174e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.56773e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.84239e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.65646e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
9.18411e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.03157e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
9.11181e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.75049e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.04841e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.98379e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.04715e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.93395e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.79226e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.25336e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.75593e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.80389e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.83603e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.63975e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.04073e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.30491e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.36128e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.60162e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.20776e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.2493e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.81974e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.03177e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.11725e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.22312e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.28115e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.10325e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.93787e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.3599e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.66895e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.29698e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.87384e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.63498e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.75404e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.47866e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.17353e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.17278e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.0509e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.48538e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.79157e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.6478e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.37239e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.88609e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.92123e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.6708e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.52997e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.39015e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.72317e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.45717e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.55769e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.39569e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.48054e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.08018e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.89479e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.52973e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.9373e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.25706e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.15153e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.2588e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.61452e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.82644e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.33325e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.64473e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.46863e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.76246e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.15077e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.34574e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.8079e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.66684e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.33363e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.95761e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.94559e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.47242e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.76161e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.38976e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.26626e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.79581e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.60593e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.96231e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.26876e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.63057e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.93734e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.57304e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.91903e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.06918e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.75844e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.74182e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.91921e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.83352e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.95777e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.12837e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.62383e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.38045e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.73502e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.37935e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.86829e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.41171e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.60262e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.08824e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.53712e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.76842e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.20421e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.21861e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.03812e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.52147e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.1645e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.74643e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.59283e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.08413e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.96876e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.86499e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.34198e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.81974e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.54542e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.98477e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.60853e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.97377e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.07909e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.39808e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.1918e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.66255e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.89198e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.74092e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.99555e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.22097e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.54799e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.78359e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.42793e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.87134e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.0154e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.40436e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.09777e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.04331e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.74817e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.22326e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.46707e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.10758e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.5425e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.037e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
7.18459e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.2615e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.33656e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.75067e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.21983e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
6.03445e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.20928e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.9155e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.33567e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.91137e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
8.3154e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.67054e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.21177e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.85122e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.77794e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
1.16668e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
3.79475e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.45403e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.12371e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
5.72367e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.41896e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
2.99758e+18,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
4.38627e+17,60,3.4059171597633138,166.88994082840236,0,0.0,0.0
